Symbol,Date,Close,ma_7,ma_30,rsi_14,macd_line,macd_signal,bb_upper,bb_lower,atr_14
ETH,2023-11-05,1887.18,1833.9542857142856,1688.0943333333337,82.60824312771513,62.22452160873263,51.65138862425142,1958.271311282364,1527.914688717636,65.45714285714284
ETH,2023-11-06,1903.63,1847.338571428572,1697.0623333333335,79.09224560947388,65.39002344227947,54.39911558785703,1969.0368128066448,1551.266187193355,62.03642857142855
ETH,2023-11-07,1880.36,1857.42,1705.2813333333334,67.02528634340261,65.26863572278171,56.57301961484196,1968.7809824051003,1583.6440175948997,56.21999999999998
ETH,2023-11-08,1891.17,1864.167142857143,1715.6613333333332,68.05176386827608,65.29206544998124,58.31682878186982,1963.632126430976,1621.5038735690243,54.62785714285712
ETH,2023-11-09,2094.83,1906.8357142857144,1733.3086666666668,81.03546248314316,80.81273471830013,62.816009969155886,2013.957594556613,1619.8654054433864,63.785
ETH,2023-11-10,2083.24,1942.7414285714283,1750.564,82.30164158440438,91.1273019830137,68.47826837192746,2049.83928319428,1629.3537168057208,64.38285714285715
ETH,2023-11-11,2045.52,1969.418571428572,1767.5106666666666,76.04071408479865,95.16102503106003,73.81481970375397,2066.65672713422,1653.4342728657798,66.89857142857143
ETH,2023-11-12,2061.66,1994.3442857142857,1784.2686666666666,75.74708711275136,98.52441459826356,78.75673868265588,2091.091591546826,1663.4034084531747,67.60285714285713
ETH,2023-11-13,2059.25,2016.5757142857144,1801.0753333333334,75.17418260182879,99.84451281076484,82.97429350827768,2114.946329060885,1666.7426709391143,70.31142857142856
ETH,2023-11-14,1987.06,2031.8185714285717,1815.2976666666664,65.62648754267596,93.982202147502,85.17587523612255,2123.4185473218386,1678.042452678162,76.47142857142856
ETH,2023-11-15,2053.55,2055.0157142857142,1830.7376666666669,67.48061045626766,93.6222470449743,86.8651495978929,2140.765003553989,1686.0609964460104,77.99071428571428
ETH,2023-11-16,1968.09,2036.91,1844.2586666666664,63.49141583614937,85.45598880743819,86.58331743980196,2142.4460558732108,1703.0889441267889,82.44785714285715
ETH,2023-11-17,1963.24,2019.767142857143,1857.7286666666664,60.83091436724561,77.69717122751786,84.80608819734515,2141.9492972989838,1721.5557027010163,84.76857142857145
ETH,2023-11-18,1958.15,2007.2857142857144,1870.865,58.49999144471799,70.3268478104576,81.91024011996764,2141.221913115133,1737.521086884867,86.19071428571432
ETH,2023-11-19,1981.69,1995.8614285714289,1883.3226666666667,58.152052028198575,65.62876709554735,78.65394551508359,2141.047737811108,1754.8702621888924,84.60928571428576
ETH,2023-11-20,2025.63,1991.0585714285717,1896.525666666667,60.04677514849355,64.70521363405896,75.86419913887866,2143.260737058743,1774.2412629412563,87.7421428571429
ETH,2023-11-21,1943.24,1984.7985714285717,1906.749,54.71873686623333,56.671828857860646,72.02572508267505,2140.395463245292,1787.036536754708,91.06785714285718
ETH,2023-11-22,2065.49,1986.5042857142853,1918.3446666666664,61.20711824196766,59.48417037100626,69.51741414034129,2140.6498074596966,1813.716192540304,100.3978571428572
ETH,2023-11-23,2066.2,2000.52,1927.641,47.50943855687469,61.06632773462729,67.8271968591985,2141.764428189387,1836.0315718106128,87.43285714285717
ETH,2023-11-24,2075.57,2016.5671428571427,1937.182,49.33018950189398,62.35746153536047,66.73324979443089,2144.2731518212067,1855.2018481787932,87.75428571428574
ETH,2023-11-25,2084.11,2034.561428571429,1946.6556666666663,53.550987355301714,63.339660820431845,66.05453199963108,2148.558129572877,1870.6098704271224,85.19071428571435
ETH,2023-11-26,2077.51,2048.25,1956.5393333333332,51.48455500679847,62.86087495180777,65.41580059006643,2150.9561383809078,1885.5998616190927,85.66142857142863
ETH,2023-11-27,2020.42,2047.5057142857145,1964.4353333333331,46.70099063626139,57.21520653676839,63.77568177940682,2141.011124523038,1909.5508754769623,85.9435714285715
ETH,2023-11-28,2050.29,2062.7985714285714,1972.586,55.7882788026492,54.522728929124696,61.9250912093504,2130.5619296997693,1935.9120703002304,82.95500000000007
ETH,2023-11-29,2029.28,2057.6257142857144,1979.8973333333336,47.57644145180628,50.11588488975576,59.56324994543147,2122.865558150506,1937.053441849495,80.15428571428579
ETH,2023-11-30,2043.67,2054.407142857143,1987.6933333333332,58.79573596307807,47.24002833595114,57.09860562353541,2117.7417007900917,1938.2202992099085,71.55857142857151
ETH,2023-12-01,2086.34,2055.9457142857145,1995.7733333333333,63.16690197902637,47.85239111190526,55.24936272120939,2123.2512182798137,1936.792781720187,70.48428571428578
ETH,2023-12-02,2158.81,2066.617142857143,2007.862,68.75888115892111,53.56791874421219,54.913073925809954,2143.8449640556105,1925.9140359443893,73.9178571428572
ETH,2023-12-03,2205.76,2084.938571428572,2020.324,70.06896551548417,61.18073476674067,56.1666060939961,2175.1331235936086,1909.2768764063917,75.53857142857146
ETH,2023-12-04,2228.18,2114.618571428572,2032.637333333333,68.86889124706244,68.23646544231997,58.58057796366088,2208.206134163584,1900.315865836416,75.8878571428572
ETH,2023-12-05,2281.93,2147.71,2045.7956666666664,83.32972504641575,77.27458531130878,62.31937943319046,2250.2395282087696,1881.12047179123,77.07071428571433
ETH,2023-12-06,2234.37,2177.0085714285715,2056.8203333333336,69.48315643522668,79.6811511880228,65.79173378415693,2272.1303295324706,1885.857670467529,72.05071428571434
ETH,2023-12-07,2350.73,2220.8742857142856,2072.499333333333,75.91111920396548,89.94086916906099,70.62156086113774,2318.4722261001493,1878.2647738998503,80.13571428571433
ETH,2023-12-08,2364.55,2260.618571428572,2088.2786666666666,76.10478771261886,98.05659272492768,76.10856723389573,2358.4472181248134,1878.929781875187,78.5164285714286
ETH,2023-12-09,2354.05,2288.51,2096.9193333333333,74.29877938818244,102.46000471057914,81.37885472923242,2389.7655647610245,1884.847435238975,81.35928571428573
ETH,2023-12-10,2361.47,2310.7542857142857,2106.1936666666666,75.52311785241724,105.33424481659586,86.16993274670511,2419.61971963178,1888.5772803682205,81.20000000000003
ETH,2023-12-11,2222.25,2309.907142857143,2112.084666666666,65.80723986008789,95.27988313536524,87.99192282443714,2415.636603541412,1920.4613964585883,89.49285714285718
ETH,2023-12-12,2187.17,2296.37,2116.268333333333,60.633603677870695,83.51831904738856,87.09720206902743,2417.045227951645,1931.220772048355,89.3128571428572
ETH,2023-12-13,2261.21,2300.2042857142856,2123.0003333333334,66.64609201043129,79.25796747934555,85.52935515109105,2424.195398759245,1943.5716012407545,95.2471428571429
ETH,2023-12-14,2315.33,2295.147142857143,2133.942666666667,68.44563947831523,79.33412545333613,84.29030921154006,2437.3510257552034,1954.391974244797,98.26428571428576
ETH,2023-12-15,2231.21,2276.098571428572,2139.864666666667,59.31244616326141,71.77927343349029,81.78810205593012,2439.27287040211,1967.1801295978887,100.89000000000004
ETH,2023-12-16,2227.15,2257.97,2148.5,54.8166107513639,64.71835776627768,78.37415319799965,2439.3466013765265,1982.070398623473,97.99285714285718
ETH,2023-12-17,2216.58,2237.2714285714287,2156.9446666666668,50.80381552253765,57.60557930602545,74.22043841960482,2430.884040849742,2010.148959150258,96.58571428571436
ETH,2023-12-18,2212.07,2235.8171428571427,2165.4086666666667,48.77047303484382,51.01664371117249,69.57967947791836,2423.268247115998,2033.9427528840024,97.54714285714292
ETH,2023-12-19,2176.71,2234.322857142857,2171.909333333333,41.737600903690165,42.452245239863714,64.15419263030743,2408.798926618152,2063.155073381848,97.5314285714286
ETH,2023-12-20,2192.19,2224.462857142857,2177.461333333333,46.51208943761591,36.49333196188854,58.62202049662366,2392.57802727372,2094.2279727262808,98.4857142857143
ETH,2023-12-21,2245.18,2214.441428571429,2187.526,40.250143175444734,35.63591179296918,54.02479875589277,2380.9399244458086,2121.750075554192,93.80571428571432
ETH,2023-12-22,2314.83,2226.387142857143,2195.8373333333334,45.83668274276238,40.11416195358197,51.24267139543061,2383.983593932904,2134.308406067096,98.12428571428576
ETH,2023-12-23,2297.56,2236.445714285714,2203.549333333334,45.32282369200594,41.78795724234078,49.351728564812646,2387.050084635466,2140.421915364533,98.16000000000004
ETH,2023-12-24,2260.51,2242.7214285714285,2209.714,42.03182219884387,39.66756372507416,47.41489559686495,2387.5466018259963,2143.158398174004,99.88428571428577
ETH,2023-12-25,2285.45,2253.2042857142856,2216.425333333333,56.08581773209844,39.54375041410913,45.840666560313785,2387.8332268140603,2143.2237731859395,88.68571428571428
ETH,2023-12-26,2227.74,2260.494285714285,2221.433,53.74351781653825,34.39245792928932,43.551024834108894,2387.8926355935023,2142.501364406498,90.5435714285714
ETH,2023-12-27,2366.19,2285.3514285714286,2232.958666666667,58.65771590548723,41.00905261577736,43.04263039044259,2391.1051114848474,2140.834888515153,92.3664285714286
ETH,2023-12-28,2358.21,2301.4985714285717,2243.222666666667,53.82761452359486,45.08907349418496,43.451919011191066,2389.7645567968416,2141.541443203159,95.10714285714286
ETH,2023-12-29,2282.08,2296.82,2251.6493333333333,54.60653807703614,41.69878702006963,43.10129261296679,2379.361390087985,2144.747609912015,96.72857142857144
ETH,2023-12-30,2287.76,2295.42,2259.785666666666,55.47248857688823,39.02048522957921,42.28513113628928,2366.8222191947,2149.9157808053,96.24357142857146
ETH,2023-12-31,2274.24,2297.3814285714284,2266.049,55.17854576668252,35.398904223017325,40.907885753634886,2368.262623108834,2153.674376891166,97.21500000000002
ETH,2024-01-01,2334.66,2304.4114285714286,2271.910666666667,60.00522337978863,36.97790595037759,40.12188979298343,2374.5490466313563,2162.1369533686434,95.71571428571433
ETH,2024-01-02,2359.9,2323.2914285714287,2277.0486666666666,65.20223730574955,39.807062221666456,40.05892427872004,2386.993220687986,2159.561779312014,94.2028571428572
ETH,2024-01-03,2206.31,2300.451428571429,2276.3196666666668,50.95325537966386,29.31780218097674,37.91069985917138,2383.4897814000183,2152.163218599982,106.82071428571436
ETH,2024-01-04,2272.71,2288.2371428571428,2276.012333333333,51.825524182425696,26.06248104162205,35.54105609566152,2384.280779182573,2155.522220817427,107.05642857142864
ETH,2024-01-05,2249.54,2283.5885714285714,2276.518,45.38619178766815,21.36668834222337,32.70618254497389,2384.0689888599186,2157.973011140081,104.06214285714292
ETH,2024-01-06,2238.79,2276.592857142857,2272.786666666667,45.80831062773161,16.586603596628265,29.482266755304767,2383.349283181461,2160.9137168185384,103.68357142857153
ETH,2024-01-07,2217.44,2268.4785714285717,2267.8830000000003,46.85771817860592,10.94936792875069,25.775686989993957,2383.0316431368847,2161.7683568631155,101.48285714285724
ETH,2024-01-08,2339.7,2269.1985714285715,2267.404666666667,53.46578930460802,16.160885648462227,23.85272672168761,2385.361501216256,2175.7374987837443,111.442142857143
ETH,2024-01-09,2342.17,2266.6657142857143,2266.7613333333334,57.865577871062925,20.25685097702853,23.133551572755795,2387.569853281375,2188.527146718625,113.28785714285728
ETH,2024-01-10,2548.23,2315.5114285714285,2277.627333333333,61.44876858335601,39.67292807517015,26.44142687323867,2454.205435891652,2152.196564108348,118.57785714285728
ETH,2024-01-11,2615.59,2364.494285714285,2291.908,65.06203183413987,59.80628844465218,33.11439918752137,2524.0697624597096,2112.4082375402904,120.80000000000018
ETH,2024-01-12,2496.85,2399.824285714286,2299.762666666667,61.971438444535046,65.42659883732722,39.57683911748254,2548.599498270596,2107.807501729404,130.12714285714304
ETH,2024-01-13,2577.56,2448.2200000000003,2308.5036666666665,64.90679395816147,75.52277821805728,46.766026937597495,2588.2727287170787,2099.8392712829213,132.2885714285716
ETH,2024-01-14,2507.64,2489.6771428571424,2317.718,61.3472832631375,76.9945680095916,52.81173515199632,2608.212299206054,2102.118700793946,135.76928571428584
ETH,2024-01-15,2511.08,2514.16,2327.182333333333,59.08014740614423,77.54466464957386,57.75832105151184,2624.0617629956823,2114.6032370043176,135.68785714285727
ETH,2024-01-16,2593.15,2550.014285714286,2339.7346666666667,61.341644865885314,83.6388467504189,62.934426191293255,2654.3387939187733,2107.0222060812266,136.84000000000012
ETH,2024-01-17,2526.08,2546.85,2350.2016666666664,66.97707508103072,82.11002820549265,66.76954659413315,2670.030699447117,2108.117300552882,123.7807142857144
ETH,2024-01-18,2468.03,2525.77,2359.912333333333,60.46259990053088,75.34573985028783,68.4847852453641,2676.714957603252,2120.0280423967474,125.4057142857144
ETH,2024-01-19,2488.45,2524.57,2369.7876666666666,62.83537666317846,70.81638869050903,68.95110593439308,2684.419744997193,2132.392255002807,126.70785714285724
ETH,2024-01-20,2469.81,2509.1771428571424,2377.275333333333,62.30715137990933,64.97377580247121,68.15563990800871,2687.9717825589323,2148.397217441068,125.47857142857151
ETH,2024-01-21,2460.64,2502.462857142857,2382.135666666667,63.12636283071334,58.92427823147364,66.3093675727017,2691.9323338887043,2157.034666111296,123.54857142857152
ETH,2024-01-22,2318.13,2474.898571428572,2382.8213333333333,48.8606953078985,42.1448225478548,61.47645856773232,2692.6054349148067,2152.1845650851933,121.5878571428572
ETH,2024-01-23,2224.1,2422.1771428571437,2381.6076666666663,44.31366127527679,21.01727382082709,53.38462161835128,2690.601513259354,2155.9674867406466,125.42142857142863
ETH,2024-01-24,2220.23,2378.4842857142858,2379.4336666666663,30.38277511910843,3.916119988303308,43.49092129234169,2695.1353378439826,2146.1856621560173,113.14571428571436
ETH,2024-01-25,2220.2,2343.0799999999995,2379.182333333333,24.280900776223945,-9.52924121938122,32.88688878999711,2697.8017776021347,2140.585222397866,107.95428571428572
ETH,2024-01-26,2267.53,2311.52,2375.8936666666664,33.55563204476127,-16.179148248543243,23.07368138228904,2695.5935841040427,2145.6674158959577,95.52500000000002
ETH,2024-01-27,2266.44,2282.467142857143,2372.834666666667,24.813807395331622,-21.29176317738984,14.20059247035326,2691.208746885519,2154.952253114481,91.6964285714286
ETH,2024-01-28,2248.92,2252.2214285714285,2371.7293333333337,27.114146202711098,-26.452338826174127,6.070006211047783,2695.5397391184897,2141.543260881511,88.70785714285716
ETH,2024-01-29,2311.42,2251.262857142857,2372.5180000000005,34.00929040449124,-25.208318735322337,-0.1856587782262408,2696.1203680655653,2137.8876319344345,89.13142857142859
ETH,2024-01-30,2364.94,2271.382857142857,2375.5413333333336,30.84683172399185,-19.67698312299899,-4.083923647180791,2680.782094193853,2134.896905806147,87.625
ETH,2024-01-31,2284.48,2280.5614285714287,2373.8686666666667,30.16876251695446,-21.537538035019224,-7.574646524748478,2651.0164486061663,2131.551551393834,87.85857142857142
ETH,2024-02-01,2296.38,2291.444285714286,2371.7513333333336,34.75550187305888,-21.800507974237007,-10.419818814646185,2639.3068711469564,2123.214128853044,84.07857142857142
ETH,2024-02-02,2307.67,2297.178571428572,2375.13,33.679991332698705,-20.85747293545592,-12.507349638808131,2610.354108043693,2125.177891956307,80.81214285714289
ETH,2024-02-03,2297.62,2301.632857142857,2375.960333333333,34.21057457685379,-20.68264522204709,-14.14240875545592,2592.4281051889598,2122.1018948110413,80.34785714285717
ETH,2024-02-04,2287.18,2307.098571428571,2377.2150000000006,34.13107915161228,-21.142792794481466,-15.542485563261032,2571.51893281023,2120.62106718977,81.80500000000004
ETH,2024-02-05,2291.62,2304.27,2378.976,46.75496364321841,-20.908175732491145,-16.615623597107056,2525.008995992644,2136.978004007355,75.05000000000003
ETH,2024-02-06,2380.85,2306.542857142857,2384.423,69.41561175967539,-13.368026459051634,-15.966104169495972,2496.737567735195,2150.7264322648048,69.24571428571429
ETH,2024-02-07,2425.07,2326.627142857143,2387.2686666666664,73.06652853244684,-3.780638550128515,-13.529011045622482,2487.986871989412,2155.181128010588,70.96428571428571
ETH,2024-02-08,2424.79,2344.9714285714285,2390.0226666666663,73.02541247209494,3.751595720966634,-10.07288969230466,2473.409785340188,2163.392214659812,69.65571428571431
ETH,2024-02-09,2496.68,2371.972857142857,2388.304333333333,74.43849582782207,15.344980455061432,-4.989315662831443,2480.633022043283,2158.8559779567167,71.01928571428572
ETH,2024-02-10,2496.7,2400.412857142857,2384.3413333333333,74.61304942482339,24.254840512200644,0.859515572174975,2489.727224902944,2153.3677750970564,71.90714285714284
ETH,2024-02-11,2501.22,2430.99,2384.487,77.73990676161405,31.31966146281184,6.951544750302348,2517.0493976602447,2144.354602339755,70.36785714285715
ETH,2024-02-12,2656.23,2483.077142857143,2387.1093333333333,81.50273173910306,48.86332845872812,15.333901491987502,2581.821990237635,2122.795009762365,77.89142857142858
ETH,2024-02-13,2637.07,2519.6800000000003,2391.423666666667,76.52804585390925,60.52308660699646,24.371738514989296,2626.618946243434,2119.6820537565663,77.91642857142857
ETH,2024-02-14,2774.66,2569.621428571428,2400.209666666667,92.99522840274022,79.9443434284949,35.48625949769042,2700.913648701201,2100.833351298799,82.65928571428572
ETH,2024-02-15,2815.87,2625.49,2407.6336666666666,93.337782595634,97.53678859145202,47.89636531644274,2773.794616723142,2082.786383276858,85.24285714285715
ETH,2024-02-16,2791.19,2667.562857142857,2416.470666666667,89.45556026821754,108.2397380656612,59.96503986628643,2826.932571830162,2082.1234281698376,90.02285714285712
ETH,2024-02-17,2786.14,2708.911428571428,2427.074333333333,90.19152927030854,114.9888894991227,70.96980979285368,2868.555803921712,2094.222196078288,93.92571428571424
ETH,2024-02-18,2880.32,2763.068571428572,2440.1366666666663,92.88916526681834,126.47920598403834,82.07168903109061,2926.8636614668594,2092.8043385331403,100.16428571428568
ETH,2024-02-19,2962.23,2806.782857142857,2456.550666666667,93.60556602989728,140.57436327582082,93.77222388003666,2996.6726120054427,2082.724387994557,104.3671428571428
ETH,2024-02-20,2995.62,2858.0042857142857,2474.383333333333,93.1048505822335,152.67918037592565,105.55361517921446,3058.525564390289,2091.985435609711,106.29999999999995
ETH,2024-02-21,2934.2,2880.7957142857144,2494.919,84.85711546988537,155.52347661816248,115.54758746700408,3097.0640395394867,2117.228960460513,111.59857142857138
ETH,2024-02-22,2986.94,2905.2342857142858,2520.347,85.9077379035953,160.18674602027795,124.47541917765886,3137.7466289562776,2144.4733710437217,117.07071428571425
ETH,2024-02-23,2922.51,2923.994285714285,2543.7563333333333,77.46191845702435,156.87509958580677,130.95535525928847,3156.471476967781,2188.237523032218,115.60499999999996
ETH,2024-02-24,2988.57,2952.912857142858,2569.3686666666667,79.23099779983454,157.76249796807815,136.3167838010464,3175.407215056628,2239.440784943372,119.36285714285712
ETH,2024-02-25,3102.28,2984.621428571428,2597.1936666666666,81.61676520594334,165.73077307705853,142.19958165624882,3204.592104356341,2291.3218956436585,125.66928571428568
ETH,2024-02-26,3187.06,3016.74,2627.881,80.1501743691176,176.8481308054388,149.12929148608683,3250.7537683537635,2325.7812316462373,123.30214285714284
ETH,2024-02-27,3248.95,3052.93,2661.215333333333,83.14482579177064,188.480042064934,156.99944160185626,3302.385525066672,2356.5374749333287,125.235
ETH,2024-02-28,3342.68,3111.284285714285,2695.5906666666665,82.30396505703922,202.92247918203248,166.1840491178915,3360.911457785473,2389.800542214527,133.44214285714287
ETH,2024-02-29,3323.31,3159.337142857143,2727.536333333333,79.59386007754881,210.38008684720035,175.0232566637533,3407.2255295520813,2426.1494704479187,141.6157142857143
ETH,2024-03-01,3435.85,3232.6714285714284,2765.915333333333,84.10177740036244,222.80299784586805,184.57920490017625,3464.59587850375,2462.694121496249,143.2271428571429
ETH,2024-03-02,3407.34,3292.495714285714,2802.947333333333,82.06491441666955,227.7226802767805,193.2078999754971,3497.5573246633703,2520.3446753366297,141.33285714285714
ETH,2024-03-03,3475.02,3345.744285714285,2841.8589999999995,81.56045682140845,234.3809764232019,201.44251526503805,3551.106709906089,2548.6742900939107,140.83714285714288
ETH,2024-03-04,3611.97,3406.445714285714,2885.6706666666664,82.57821901207775,247.8513682595917,210.7242858639488,3620.02536760489,2577.2456323951096,144.46714285714285
ETH,2024-03-05,3510.98,3443.878571428572,2926.464,74.19984973606427,247.5243947039476,218.08430763194855,3664.449485600574,2606.4535143994262,175.80785714285713
ETH,2024-03-06,3815.14,3511.3728571428574,2977.248,83.68692353490404,268.7109038019016,228.2096268659392,3772.853995157429,2597.9760048425715,192.8271428571429
ETH,2024-03-07,3862.53,3588.4042857142854,3026.6373333333336,83.61990185674085,286.0281869549781,239.773338883747,3868.9084158730975,2609.0555841269024,198.22571428571428
ETH,2024-03-08,3887.65,3652.947142857143,3075.39,88.21186494264306,298.34015310676205,251.48670172835003,3949.379471163383,2638.7355288366166,204.19928571428568
ETH,2024-03-09,3908.68,3724.567142857143,3124.8530000000005,87.77599868520029,306.26399948657263,262.4421612799946,4025.038609202087,2665.912390797912,202.39928571428567
ETH,2024-03-10,3828.78,3775.1042857142857,3169.2563333333333,80.67886219964744,302.6081640350103,270.47536183099777,4075.938821005906,2701.667178994094,205.0971428571428
ETH,2024-03-11,4068.46,3840.317142857143,3221.648333333333,82.9140962245054,315.415151484242,279.46331976164663,4166.836687635753,2718.0533123642463,216.14571428571423
ETH,2024-03-12,3950.07,3903.0442857142857,3269.9433333333336,75.12182537332193,312.41042482498824,286.052740774315,4210.0004180519145,2776.4765819480863,225.64785714285708
ETH,2024-03-13,3985.05,3927.317142857143,3314.237333333333,74.0283835436516,309.2864888403874,290.6994903875295,4250.404173356896,2835.883826643105,215.69357142857135
ETH,2024-03-14,3876.24,3929.2757142857145,3355.543,69.38568012665648,294.63432829586645,291.4864579691969,4248.788563532434,2932.8724364675645,220.7314285714285
ETH,2024-03-15,3729.93,3906.7442857142855,3387.385333333333,60.07192273385781,268.125606179266,286.8142876112108,4223.578932173762,3032.2180678262384,237.17285714285703
ETH,2024-03-16,3556.71,3856.462857142857,3412.08,54.65440200374848,230.48298222831957,275.5480265346325,4194.279095157389,3106.960904842611,251.0907142857142
ETH,2024-03-17,3643.8,3830.037142857143,3440.500333333333,55.19636457631511,205.31166167155789,261.5007535620176,4171.593067486092,3175.320932513908,261.2057142857142
ETH,2024-03-18,3522.1,3751.9857142857145,3465.0323333333336,47.20687233062471,173.54254543282332,243.9091119361788,4149.974038883852,3224.2549611161494,262.7021428571428
ETH,2024-03-19,3208.24,3646.01,3475.963,41.69045475473546,121.63725441463794,219.45474043187065,4167.579264528308,3193.2057354716926,247.65785714285707
ETH,2024-03-20,3485.58,3574.657142857143,3493.408,40.819135066150665,101.70852493412576,195.9054973323217,4155.646101261172,3221.3658987388285,251.7964285714285
ETH,2024-03-21,3482.39,3518.3928571428573,3509.6336666666666,39.1427037275091,84.68130354701088,173.66065857525953,4153.112217293005,3228.5537827069934,248.5749999999999
ETH,2024-03-22,3287.91,3455.247142857143,3521.424,34.38160814150076,54.86178475600036,149.9008838114077,4165.289016117822,3204.4339838821784,257.3471428571428
ETH,2024-03-23,3377.9,3429.702857142857,3534.456,36.65671161497422,38.05239784274727,127.53118661767564,4171.206098811334,3188.804901188666,263.955
ETH,2024-03-24,3441.34,3400.78,3551.750333333334,40.17886112885175,29.50974544241808,107.92689838262412,4173.458964354389,3169.4890356456112,262.2985714285714
ETH,2024-03-25,3611.63,3413.57,3572.519,37.99767746111222,36.06487822914141,93.5544943519276,4173.712113563372,3179.3008864366284,256.985
ETH,2024-03-26,3605.06,3470.258571428571,3589.278333333333,40.3696818455257,40.26556769760964,82.896709021064,4159.740642823633,3172.264357176368,248.5621428571428
ETH,2024-03-27,3513.88,3474.3014285714285,3600.1723333333334,37.248236777581525,35.82422106808872,73.48221143046894,4137.690109154111,3159.4498908458886,252.98785714285708
ETH,2024-03-28,3567.44,3486.451428571429,3610.788666666667,41.38498621788655,36.20887289888515,66.02754372415218,4109.5409944870935,3155.578005512908,242.91428571428565
ETH,2024-03-29,3523.58,3520.118571428572,3616.8186666666666,43.8941394387316,32.59879814638771,59.341794608599294,4074.172741085275,3152.436258914724,226.63428571428565
ETH,2024-03-30,3507.77,3538.671428571429,3622.9673333333335,48.40311676063221,28.13769914489967,53.100975515859375,4048.790152980472,3145.717847019528,213.7792857142857
ETH,2024-03-31,3625.74,3565.014285714285,3629.297,49.42235357290504,33.73259082014556,49.22729857671661,3969.133647757647,3181.102352242352,206.1164285714285
ETH,2024-04-01,3494.12,3548.2271428571426,3632.189666666666,49.1107071113634,27.232034829865825,44.828245827346464,3905.652526434337,3198.988473565664,208.4907142857142
ETH,2024-04-02,3267.51,3500.0057142857145,3625.2726666666663,51.99440073710528,3.751519055944754,36.61290047306612,3828.0186974639855,3204.868302536014,204.22071428571425
ETH,2024-04-03,3319.36,3472.217142857143,3615.519,43.406166198086616,-10.55146645417517,27.180027087617862,3761.983117225601,3215.2158827743992,182.94785714285712
ETH,2024-04-04,3322.4,3437.211428571429,3609.233,43.65255064342472,-21.39475747829556,17.46507017443518,3726.185130562213,3210.260869437786,185.34357142857144
ETH,2024-04-05,3322.68,3408.5114285714285,3592.817666666667,51.630755953433805,-29.62406232650028,8.047243674248087,3718.779108370868,3194.263891629133,174.11714285714285
ETH,2024-04-06,3353.28,3386.441428571429,3575.8426666666664,48.77716851364597,-33.29290159701395,-0.2207853800043215,3692.4964632064416,3191.4945367935584,166.78571428571428
ETH,2024-04-07,3399.26,3354.087142857143,3559.563,47.87307171238933,-32.120021805000306,-6.600632665003519,3684.0983233222646,3187.608676677735,161.5064285714286
ETH,2024-04-08,3685.79,3381.468571428571,3552.133333333333,53.35425976448993,-7.977964739405706,-6.876099079883957,3707.660844482767,3211.8011555172325,166.7792857142857
ETH,2024-04-09,3507.63,3415.7714285714287,3541.428333333333,46.18534904612459,-3.1845244203282164,-6.137784147972809,3709.442501935054,3212.224498064945,176.47000000000003
ETH,2024-04-10,3513.12,3443.451428571429,3522.9170000000004,49.968103679240905,1.045259583738698,-4.701175401630508,3711.9180331360894,3212.821966863909,171.6214285714286
ETH,2024-04-11,3501.25,3469.0014285714287,3507.956333333333,47.12134786446571,3.4003865432359817,-3.08086301265721,3709.057611954452,3237.016388045547,171.24428571428572
ETH,2024-04-12,3219.98,3454.3300000000004,3482.454,39.05614672510109,-17.230672238277293,-5.910824857781227,3724.02202293888,3206.259977061121,191.5071428571429
ETH,2024-04-13,2954.04,3397.2957142857144,3451.714,33.08921885374309,-54.412833138457245,-15.611226513916431,3786.311969421705,3095.240030578296,217.2671428571429
ETH,2024-04-14,3066.72,3349.79,3429.6069999999995,32.8723221723735,-73.93534856579527,-27.2760509242922,3787.135191364363,3039.9258086356367,220.50357142857152
ETH,2024-04-15,3107.54,3267.182857142857,3414.634666666667,37.45782288171952,-85.13190226452662,-38.84722119233909,3774.612648779711,3002.6963512202883,222.1778571428572
ETH,2024-04-16,3103.11,3209.3942857142856,3396.6116666666667,43.767722564625565,-93.28735713088828,-49.73524838004893,3769.428367084202,2966.803632915797,210.3278571428572
ETH,2024-04-17,2998.66,3135.9,3379.1636666666664,38.308762412662894,-106.946048469139,-61.17740839786694,3761.599247868379,2917.7547521316224,213.52142857142863
ETH,2024-04-18,3066.69,3073.82,3374.4453333333336,41.09973338490989,-111.0016493926214,-71.14225659681784,3746.23881858047,2887.4261814195293,210.1178571428572
ETH,2024-04-19,3097.98,3056.3914285714286,3361.525333333333,42.34433132957684,-110.41807006608953,-78.99741929067218,3726.4945965869542,2866.191403413045,219.13857142857145
ETH,2024-04-20,3153.06,3084.8228571428567,3350.547666666667,43.29030441910558,-104.30867805736943,-84.05967104401164,3677.87321533158,2867.54478466842,225.57357142857143
ETH,2024-04-21,3145.96,3096.1428571428573,3345.816,41.2843910424474,-98.89979624931355,-87.02769608507202,3650.198029984423,2860.403970015577,225.94071428571428
ETH,2024-04-22,3198.29,3109.1071428571427,3339.829,30.003117462368905,-89.36053219742598,-87.49426330754281,3647.4990848857433,2856.180915114257,211.0407142857143
ETH,2024-04-23,3209.15,3124.2557142857145,3332.089333333333,35.80883191919162,-80.00207139099075,-85.9958249242324,3641.097973890567,2851.561026109434,199.5342857142857
ETH,2024-04-24,3146.9,3145.432857142857,3316.598333333334,33.479790688858984,-76.72405142707703,-84.14147022480132,3633.004861485408,2842.104138514592,203.13214285714284
